DATE,Humidity,Temperature,Electricity
2020-06-11 05:00:00 EDT,98,19.5,799
2020-06-11 06:00:00 EDT,98,19.4,863
2020-06-11 07:00:00 EDT,90,20.6,960
2020-06-11 08:00:00 EDT,80,21.5,1028
2020-06-11 09:00:00 EDT,68,22.5,1066
2020-06-11 10:00:00 EDT,65,22.3,1065
2020-06-11 11:00:00 EDT,65,22,1101
2020-06-11 12:00:00 EDT,71,21.1,1117
2020-06-11 13:00:00 EDT,54,22.7,1068
2020-06-11 14:00:00 EDT,50,23.1,1042
2020-06-11 15:00:00 EDT,45,21.3,1034
2020-06-11 16:00:00 EDT,43,22,1063
2020-06-11 17:00:00 EDT,42,22.6,1108
2020-06-11 18:00:00 EDT,46,21.8,1079
2020-06-11 19:00:00 EDT,49,20.9,1046
2020-06-11 20:00:00 EDT,53,20,1002
2020-06-11 21:00:00 EDT,60,17.4,973
2020-06-11 22:00:00 EDT,62,17,894
2020-06-11 23:00:00 EDT,72,15.6,810
2020-06-12 00:00:00 EDT,73,15.3,746
2020-06-12 01:00:00 EDT,82,14.3,706
2020-06-12 02:00:00 EDT,87,14.9,682
2020-06-12 03:00:00 EDT,88,14.9,669
2020-06-12 04:00:00 EDT,90,14.3,663
2020-06-12 05:00:00 EDT,87,14.5,679
2020-06-12 06:00:00 EDT,83,14.9,736
2020-06-12 07:00:00 EDT,80,15.1,802
2020-06-12 08:00:00 EDT,55,16.7,838
2020-06-12 09:00:00 EDT,50,17.2,850
2020-06-12 10:00:00 EDT,55,15.2,833
2020-06-12 11:00:00 EDT,50,15.4,827
2020-06-12 12:00:00 EDT,44,15.8,828
2020-06-12 13:00:00 EDT,46,17.1,821
2020-06-12 14:00:00 EDT,43,16.9,837
2020-06-12 15:00:00 EDT,45,17,839
2020-06-12 16:00:00 EDT,45,16.5,855
2020-06-12 17:00:00 EDT,46,15.9,895
2020-06-12 18:00:00 EDT,48,15.7,876
2020-06-12 19:00:00 EDT,52,13.6,845
2020-06-12 20:00:00 EDT,60,12,835
2020-06-12 21:00:00 EDT,65,10.6,822
2020-06-12 22:00:00 EDT,85,8.7,777
2020-06-12 23:00:00 EDT,78,7.8,707
2020-06-13 00:00:00 EDT,75,6.5,662
2020-06-13 01:00:00 EDT,82,5.6,632
2020-06-13 02:00:00 EDT,89,5.6,611
2020-06-13 03:00:00 EDT,91,5.5,602
2020-06-13 04:00:00 EDT,92,5.5,598
2020-06-13 05:00:00 EDT,92,5.7,595
2020-06-13 06:00:00 EDT,90,6.3,600
2020-06-13 07:00:00 EDT,86,7,633
2020-06-13 08:00:00 EDT,81,7.6,686
2020-06-13 09:00:00 EDT,77,8.5,736
2020-06-13 10:00:00 EDT,76,8.9,758
2020-06-13 11:00:00 EDT,72,9.8,769
2020-06-13 12:00:00 EDT,65,11.6,773
2020-06-13 13:00:00 EDT,59,12.1,749
2020-06-13 14:00:00 EDT,54,14,753
2020-06-13 15:00:00 EDT,50,14.6,737
2020-06-13 16:00:00 EDT,44,15.3,764
2020-06-13 17:00:00 EDT,41,16.7,818
2020-06-13 18:00:00 EDT,41,15.9,835
2020-06-13 19:00:00 EDT,41,14.9,824
2020-06-13 20:00:00 EDT,45,14.1,807
2020-06-13 21:00:00 EDT,55,11.7,798
2020-06-13 22:00:00 EDT,58,10.1,759
2020-06-13 23:00:00 EDT,56,10.8,712
2020-06-14 00:00:00 EDT,69,8.1,670
2020-06-14 01:00:00 EDT,73,8.8,648
2020-06-14 02:00:00 EDT,67,8.8,626
2020-06-14 03:00:00 EDT,70,8.3,616
2020-06-14 04:00:00 EDT,74,7.9,614
2020-06-14 05:00:00 EDT,74,8,606
2020-06-14 06:00:00 EDT,71,8.4,609
2020-06-14 07:00:00 EDT,67,9.5,621
2020-06-14 08:00:00 EDT,61,12.3,644
2020-06-14 09:00:00 EDT,54,14.7,676
2020-06-14 10:00:00 EDT,46,16.6,706
2020-06-14 11:00:00 EDT,37,16.6,743
2020-06-14 12:00:00 EDT,41,17.7,755
2020-06-14 13:00:00 EDT,39,18.7,740
2020-06-14 14:00:00 EDT,36,18.6,746
2020-06-14 15:00:00 EDT,33,20.3,768
2020-06-14 16:00:00 EDT,34,20.2,820
2020-06-14 17:00:00 EDT,30,20.4,883
2020-06-14 18:00:00 EDT,29,20.2,901
2020-06-14 19:00:00 EDT,39,18.2,892
2020-06-14 20:00:00 EDT,44,17.1,872
2020-06-14 21:00:00 EDT,51,14.2,863
2020-06-14 22:00:00 EDT,54,12.9,798
2020-06-14 23:00:00 EDT,59,11.8,732
2020-06-15 00:00:00 EDT,53,12.1,681
2020-06-15 01:00:00 EDT,66,10.8,649
2020-06-15 02:00:00 EDT,75,8.3,631
2020-06-15 03:00:00 EDT,76,8.3,627
2020-06-15 04:00:00 EDT,80,8.5,628
2020-06-15 05:00:00 EDT,86,7.4,642
2020-06-15 06:00:00 EDT,88,7.8,697
2020-06-15 07:00:00 EDT,77,12.2,754
2020-06-15 08:00:00 EDT,60,14.7,796
2020-06-15 09:00:00 EDT,45,17.7,819
2020-06-15 10:00:00 EDT,37,19.4,832
2020-06-15 11:00:00 EDT,35,21.1,848
2020-06-15 12:00:00 EDT,39,21.1,891
2020-06-15 13:00:00 EDT,31,21.9,892
2020-06-15 14:00:00 EDT,34,22,895
2020-06-15 15:00:00 EDT,32,23.3,923
2020-06-15 16:00:00 EDT,28,23.4,959
2020-06-15 17:00:00 EDT,28,22.9,1027
2020-06-15 18:00:00 EDT,30,23,1020
2020-06-15 19:00:00 EDT,34,22.6,1013
2020-06-15 20:00:00 EDT,44,20.5,971
2020-06-15 21:00:00 EDT,47,16.8,944
2020-06-15 22:00:00 EDT,49,15.6,872
2020-06-15 23:00:00 EDT,51,15.2,782
2020-06-16 00:00:00 EDT,53,15.4,715
2020-06-16 01:00:00 EDT,68,11.2,691
2020-06-16 02:00:00 EDT,64,12.7,672
2020-06-16 03:00:00 EDT,72,10.7,656
2020-06-16 04:00:00 EDT,75,9.1,653
2020-06-16 05:00:00 EDT,80,8.7,658
2020-06-16 06:00:00 EDT,83,9.9,708
2020-06-16 07:00:00 EDT,75,13.6,772
2020-06-16 08:00:00 EDT,64,17.1,824
2020-06-16 09:00:00 EDT,48,20.1,867
2020-06-16 10:00:00 EDT,40,22.2,902
2020-06-16 11:00:00 EDT,34,23.2,932
2020-06-16 12:00:00 EDT,31,24.1,963
2020-06-16 13:00:00 EDT,30,24.7,984
2020-06-16 14:00:00 EDT,28,26.1,1006
2020-06-16 15:00:00 EDT,34,26.5,1046
2020-06-16 16:00:00 EDT,28,27.3,1118
2020-06-16 17:00:00 EDT,27,27.1,1181
2020-06-16 18:00:00 EDT,26,27.1,1191
2020-06-16 19:00:00 EDT,32,26,1173
2020-06-16 20:00:00 EDT,36,23.8,1112
2020-06-16 21:00:00 EDT,37,22.4,1069
2020-06-16 22:00:00 EDT,42,21,990
2020-06-16 23:00:00 EDT,50,19.1,880
2020-06-17 00:00:00 EDT,55,17.9,797
2020-06-17 01:00:00 EDT,61,16.4,740
2020-06-17 02:00:00 EDT,56,17.4,712
2020-06-17 03:00:00 EDT,74,13.9,694
2020-06-17 04:00:00 EDT,75,13.9,692
2020-06-17 05:00:00 EDT,87,11.2,696
2020-06-17 06:00:00 EDT,85,12.1,746
2020-06-17 07:00:00 EDT,76,14.7,833
2020-06-17 08:00:00 EDT,63,18.3,898
2020-06-17 09:00:00 EDT,53,21.3,971
2020-06-17 10:00:00 EDT,47,23.2,1009
2020-06-17 11:00:00 EDT,38,25.9,1062
2020-06-17 12:00:00 EDT,31,26.9,1108
2020-06-17 13:00:00 EDT,27,27.9,1129
2020-06-17 14:00:00 EDT,29,28.5,1173
2020-06-17 15:00:00 EDT,28,29.1,1218
2020-06-17 16:00:00 EDT,30,29.5,1286
2020-06-17 17:00:00 EDT,30,29.6,1349
2020-06-17 18:00:00 EDT,30,29.4,1358
2020-06-17 19:00:00 EDT,30,28.4,1328
2020-06-17 20:00:00 EDT,36,26.1,1259
2020-06-17 21:00:00 EDT,38,24.8,1204
2020-06-17 22:00:00 EDT,46,22.5,1096
2020-06-17 23:00:00 EDT,54,20.7,984
2020-06-18 00:00:00 EDT,59,19.7,877
2020-06-18 01:00:00 EDT,62,19,809
2020-06-18 02:00:00 EDT,68,17.6,764
2020-06-18 03:00:00 EDT,73,15.7,735
2020-06-18 04:00:00 EDT,83,13.2,725
2020-06-18 05:00:00 EDT,82,13.3,729
2020-06-18 06:00:00 EDT,81,14.7,796
2020-06-18 07:00:00 EDT,76,16.5,894
2020-06-18 08:00:00 EDT,69,19.2,971
2020-06-18 09:00:00 EDT,59,22.5,1047
2020-06-18 10:00:00 EDT,50,25.8,1111
2020-06-18 11:00:00 EDT,40,27.9,1181
2020-06-18 12:00:00 EDT,30,29.5,1242
2020-06-18 13:00:00 EDT,32,30.1,1271
2020-06-18 14:00:00 EDT,31,30.6,1314
2020-06-18 15:00:00 EDT,27,31.3,1357
2020-06-18 16:00:00 EDT,28,31.8,1414
2020-06-18 17:00:00 EDT,29,31.4,1477
2020-06-18 18:00:00 EDT,31,31,1467
2020-06-18 19:00:00 EDT,34,29.9,1429
2020-06-18 20:00:00 EDT,41,27.8,1350
2020-06-18 21:00:00 EDT,46,25.4,1297
2020-06-18 22:00:00 EDT,46,24.9,1192
2020-06-18 23:00:00 EDT,55,22.2,1062
2020-06-19 00:00:00 EDT,58,21.2,957
2020-06-19 01:00:00 EDT,60,20.6,888
2020-06-19 02:00:00 EDT,66,18.9,830
2020-06-19 03:00:00 EDT,73,17.9,794
2020-06-19 04:00:00 EDT,80,18,795
2020-06-19 05:00:00 EDT,85,17.5,798
2020-06-19 06:00:00 EDT,87,17.9,885
2020-06-19 07:00:00 EDT,84,20.1,997
2020-06-19 08:00:00 EDT,80,22,1108
2020-06-19 09:00:00 EDT,72,23.9,1177
2020-06-19 10:00:00 EDT,65,25.8,1237
2020-06-19 11:00:00 EDT,60,27.4,1294
2020-06-19 12:00:00 EDT,55,28.7,1349
2020-06-19 13:00:00 EDT,48,29.4,1381
2020-06-19 14:00:00 EDT,45,29.4,1409
2020-06-19 15:00:00 EDT,44,30.3,1431
2020-06-19 16:00:00 EDT,42,30.2,1459
2020-06-19 17:00:00 EDT,41,30.5,1483
2020-06-19 18:00:00 EDT,40,30.2,1463
2020-06-19 19:00:00 EDT,40,29.3,1428
2020-06-19 20:00:00 EDT,45,27.6,1350
2020-06-19 21:00:00 EDT,55,24.6,1294
2020-06-19 22:00:00 EDT,60,23.9,1202
2020-06-19 23:00:00 EDT,62,23.1,1092
2020-06-20 00:00:00 EDT,67,21.8,994
2020-06-20 01:00:00 EDT,76,19.9,917
2020-06-20 02:00:00 EDT,79,19.5,860
2020-06-20 03:00:00 EDT,82,18.8,815
2020-06-20 04:00:00 EDT,83,18.5,793
2020-06-20 05:00:00 EDT,89,17.7,774
2020-06-20 06:00:00 EDT,88,18.1,808
2020-06-20 07:00:00 EDT,82,20,894
2020-06-20 08:00:00 EDT,71,22.7,990
2020-06-20 09:00:00 EDT,66,25.1,1092
2020-06-20 10:00:00 EDT,56,27.2,1176
2020-06-20 11:00:00 EDT,50,29.4,1234
2020-06-20 12:00:00 EDT,46,29.8,1284
2020-06-20 13:00:00 EDT,38,31.2,1300
2020-06-20 14:00:00 EDT,38,30.9,1328
2020-06-20 15:00:00 EDT,38,31.5,1369
2020-06-20 16:00:00 EDT,37,31.5,1415
2020-06-20 17:00:00 EDT,35,32.1,1459
2020-06-20 18:00:00 EDT,37,31.4,1476
2020-06-20 19:00:00 EDT,40,30.7,1440
2020-06-20 20:00:00 EDT,56,26.7,1362
2020-06-20 21:00:00 EDT,57,25.6,1320
2020-06-20 22:00:00 EDT,59,24.1,1228
2020-06-20 23:00:00 EDT,61,23.1,1120
2020-06-21 00:00:00 EDT,67,21.9,1020
2020-06-21 01:00:00 EDT,81,18.6,938
2020-06-21 02:00:00 EDT,81,19.3,886
2020-06-21 03:00:00 EDT,78,20.1,839
2020-06-21 04:00:00 EDT,79,19.6,806
2020-06-21 05:00:00 EDT,80,18.9,783
2020-06-21 06:00:00 EDT,86,17.9,814
2020-06-21 07:00:00 EDT,80,20.3,887
2020-06-21 08:00:00 EDT,74,22.7,991
2020-06-21 09:00:00 EDT,64,25.2,1097
2020-06-21 10:00:00 EDT,56,27,1184
2020-06-21 11:00:00 EDT,49,28.3,1238
2020-06-21 12:00:00 EDT,44,30.1,1293
2020-06-21 13:00:00 EDT,45,31.4,1336
2020-06-21 14:00:00 EDT,44,31.8,1351
2020-06-21 15:00:00 EDT,50,29.5,1387
2020-06-21 16:00:00 EDT,47,30.6,1431
2020-06-21 17:00:00 EDT,44,31.4,1480
2020-06-21 18:00:00 EDT,41,31.6,1486
2020-06-21 19:00:00 EDT,45,30.4,1464
2020-06-21 20:00:00 EDT,47,28.6,1405
2020-06-21 21:00:00 EDT,54,26,1349
2020-06-21 22:00:00 EDT,58,24.7,1261
2020-06-21 23:00:00 EDT,64,23.6,1144
2020-06-22 00:00:00 EDT,70,22.4,1041
2020-06-22 01:00:00 EDT,75,21.6,965
2020-06-22 02:00:00 EDT,79,21,908
2020-06-22 03:00:00 EDT,83,19.9,873
2020-06-22 04:00:00 EDT,86,19.7,858
2020-06-22 05:00:00 EDT,85,19.5,863
2020-06-22 06:00:00 EDT,85,20.4,947
2020-06-22 07:00:00 EDT,81,21.4,1059
2020-06-22 08:00:00 EDT,77,23.1,1172
2020-06-22 09:00:00 EDT,69,25.4,1265
2020-06-22 10:00:00 EDT,66,27.1,1353
2020-06-22 11:00:00 EDT,58,28.5,1441
2020-06-22 12:00:00 EDT,51,30.1,1506
2020-06-22 13:00:00 EDT,44,31.8,1553
2020-06-22 14:00:00 EDT,41,32.1,1572
2020-06-22 15:00:00 EDT,43,32.4,1550
2020-06-22 16:00:00 EDT,50,30.5,1506
2020-06-22 17:00:00 EDT,60,25.5,1454
2020-06-22 18:00:00 EDT,81,23.4,1380
2020-06-22 19:00:00 EDT,77,25.3,1343
2020-06-22 20:00:00 EDT,83,23.1,1278
2020-06-22 21:00:00 EDT,89,20.9,1244
2020-06-22 22:00:00 EDT,95,20,1170
2020-06-22 23:00:00 EDT,92,20.6,1058
2020-06-23 00:00:00 EDT,92,20.2,975
2020-06-23 01:00:00 EDT,92,20.1,913
2020-06-23 02:00:00 EDT,93,20.3,875
2020-06-23 03:00:00 EDT,95,19.7,848
2020-06-23 04:00:00 EDT,96,19.5,838
2020-06-23 05:00:00 EDT,95,19.4,855
2020-06-23 06:00:00 EDT,95,19.7,930
2020-06-23 07:00:00 EDT,91,20.7,1031
2020-06-23 08:00:00 EDT,84,22.4,1115
2020-06-23 09:00:00 EDT,73,25,1218
2020-06-23 10:00:00 EDT,63,27.3,1302
2020-06-23 11:00:00 EDT,60,28.8,1384
2020-06-23 12:00:00 EDT,55,30.1,1453
2020-06-23 13:00:00 EDT,56,29.1,1472
2020-06-23 14:00:00 EDT,51,30.1,1492
2020-06-23 15:00:00 EDT,48,30.4,1512
2020-06-23 16:00:00 EDT,44,30.2,1558
2020-06-23 17:00:00 EDT,47,29.9,1569
2020-06-23 18:00:00 EDT,50,28.2,1487
2020-06-23 19:00:00 EDT,52,27.4,1411
2020-06-23 20:00:00 EDT,59,26.1,1355
2020-06-23 21:00:00 EDT,67,24.5,1320
2020-06-23 22:00:00 EDT,65,24.5,1227
2020-06-23 23:00:00 EDT,90,21.6,1099
2020-06-24 00:00:00 EDT,92,20.6,1007
2020-06-24 01:00:00 EDT,94,20.1,940
2020-06-24 02:00:00 EDT,96,20,909
2020-06-24 03:00:00 EDT,96,20.1,893
2020-06-24 04:00:00 EDT,94,19.8,884
2020-06-24 05:00:00 EDT,92,18.9,885
2020-06-24 06:00:00 EDT,80,18,913
2020-06-24 07:00:00 EDT,76,18.3,964
2020-06-24 08:00:00 EDT,73,19,1012
2020-06-24 09:00:00 EDT,67,18.9,1031
2020-06-24 10:00:00 EDT,64,19.1,1044
2020-06-24 11:00:00 EDT,63,19.7,1061
2020-06-24 12:00:00 EDT,60,20.6,1073
2020-06-24 13:00:00 EDT,61,19.8,1070
2020-06-24 14:00:00 EDT,61,20,1074
2020-06-24 15:00:00 EDT,52,21.1,1059
2020-06-24 16:00:00 EDT,53,20.3,1048
2020-06-24 17:00:00 EDT,55,19.5,1065
2020-06-24 18:00:00 EDT,52,19.9,1042
2020-06-24 19:00:00 EDT,50,20.7,1008
2020-06-24 20:00:00 EDT,53,19.3,981
2020-06-24 21:00:00 EDT,57,18.4,963
2020-06-24 22:00:00 EDT,61,17.4,900
2020-06-24 23:00:00 EDT,64,16.4,821
2020-06-25 00:00:00 EDT,68,16.1,758
2020-06-25 01:00:00 EDT,69,16.1,721
2020-06-25 02:00:00 EDT,70,16,703
2020-06-25 03:00:00 EDT,75,15.7,687
2020-06-25 04:00:00 EDT,69,16.6,685
2020-06-25 05:00:00 EDT,71,16.3,697
2020-06-25 06:00:00 EDT,71,15.9,756
2020-06-25 07:00:00 EDT,72,16,823
2020-06-25 08:00:00 EDT,69,16.9,878
2020-06-25 09:00:00 EDT,67,18.1,912
2020-06-25 10:00:00 EDT,60,19.9,934
2020-06-25 11:00:00 EDT,57,20.1,973
2020-06-25 12:00:00 EDT,55,21.5,1006
2020-06-25 13:00:00 EDT,55,21.7,1016
2020-06-25 14:00:00 EDT,51,22.2,1016
2020-06-25 15:00:00 EDT,47,23.4,1045
2020-06-25 16:00:00 EDT,45,23,1042
2020-06-25 17:00:00 EDT,61,19.7,1067
2020-06-25 18:00:00 EDT,47,22.8,1076
2020-06-25 19:00:00 EDT,51,23.1,1056
2020-06-25 20:00:00 EDT,52,22.1,1006
2020-06-25 21:00:00 EDT,52,21.1,988
2020-06-25 22:00:00 EDT,56,19.7,932
2020-06-25 23:00:00 EDT,61,18.4,847
2020-06-26 00:00:00 EDT,67,17.4,778
2020-06-26 01:00:00 EDT,72,16.1,734
2020-06-26 02:00:00 EDT,77,15.5,705
2020-06-26 03:00:00 EDT,82,14.4,687
2020-06-26 04:00:00 EDT,85,13.8,685
2020-06-26 05:00:00 EDT,87,13.8,701
2020-06-26 06:00:00 EDT,86,13.7,767
2020-06-26 07:00:00 EDT,79,15.9,840
2020-06-26 08:00:00 EDT,72,17.6,887
2020-06-26 09:00:00 EDT,60,19.9,938
2020-06-26 10:00:00 EDT,52,22.4,996
2020-06-26 11:00:00 EDT,44,23.5,1019
2020-06-26 12:00:00 EDT,34,26.2,1056
2020-06-26 13:00:00 EDT,40,24.4,1072
2020-06-26 14:00:00 EDT,44,23.7,1047
2020-06-26 15:00:00 EDT,47,23.5,1033
2020-06-26 16:00:00 EDT,58,23,1034
2020-06-26 17:00:00 EDT,50,24.4,1077
2020-06-26 18:00:00 EDT,51,25.8,1084
2020-06-26 19:00:00 EDT,48,25.4,1081
2020-06-26 20:00:00 EDT,55,23.9,1045
2020-06-26 21:00:00 EDT,62,21,1022
2020-06-26 22:00:00 EDT,63,20.5,962
2020-06-26 23:00:00 EDT,63,20.1,881
2020-06-27 00:00:00 EDT,67,18.9,806
2020-06-27 01:00:00 EDT,70,18.4,753
2020-06-27 02:00:00 EDT,74,17.3,726
2020-06-27 03:00:00 EDT,75,17.2,704
2020-06-27 04:00:00 EDT,76,17,693
2020-06-27 05:00:00 EDT,75,17,689
2020-06-27 06:00:00 EDT,75,16.9,696
2020-06-27 07:00:00 EDT,77,16.9,735
2020-06-27 08:00:00 EDT,82,16.8,779
2020-06-27 09:00:00 EDT,73,19.1,837
2020-06-27 10:00:00 EDT,67,21,888
2020-06-27 11:00:00 EDT,62,22,940
2020-06-27 12:00:00 EDT,62,22.4,984
2020-06-27 13:00:00 EDT,51,26.2,1032
2020-06-27 14:00:00 EDT,53,25.7,1054
2020-06-27 15:00:00 EDT,58,24.4,1054
2020-06-27 16:00:00 EDT,77,22,1059
2020-06-27 17:00:00 EDT,87,21.1,1083
2020-06-27 18:00:00 EDT,85,21.5,1073
2020-06-27 19:00:00 EDT,87,21.2,1038
2020-06-27 20:00:00 EDT,86,21,1021
2020-06-27 21:00:00 EDT,90,20.1,1016
2020-06-27 22:00:00 EDT,94,18.7,966
2020-06-27 23:00:00 EDT,95,16.9,885
2020-06-28 00:00:00 EDT,97,17.3,812
2020-06-28 01:00:00 EDT,98,16.5,755
2020-06-28 02:00:00 EDT,98,17,726
2020-06-28 03:00:00 EDT,98,17.1,704
2020-06-28 04:00:00 EDT,98,16.9,695
2020-06-28 05:00:00 EDT,99,17.2,694
2020-06-28 06:00:00 EDT,99,17.4,713
2020-06-28 07:00:00 EDT,99,17.6,748
2020-06-28 08:00:00 EDT,100,17.8,800
2020-06-28 09:00:00 EDT,100,18.5,863
2020-06-28 10:00:00 EDT,97,19.7,926
2020-06-28 11:00:00 EDT,76,22.8,993
2020-06-28 12:00:00 EDT,72,23.9,1030
2020-06-28 13:00:00 EDT,76,23.1,1049
2020-06-28 14:00:00 EDT,61,26.7,1087
2020-06-28 15:00:00 EDT,80,23.4,1079
2020-06-28 16:00:00 EDT,65,26.1,1125
2020-06-28 17:00:00 EDT,66,24.9,1223
2020-06-28 18:00:00 EDT,57,27.2,1235
2020-06-28 19:00:00 EDT,85,18.8,1151
2020-06-28 20:00:00 EDT,90,18.7,1092
2020-06-28 21:00:00 EDT,91,19.9,1070
2020-06-28 22:00:00 EDT,94,18.3,1016
2020-06-28 23:00:00 EDT,96,17.3,920
2020-06-29 00:00:00 EDT,97,17.7,841
2020-06-29 01:00:00 EDT,94,19,787
2020-06-29 02:00:00 EDT,97,17.5,750
2020-06-29 03:00:00 EDT,98,17.6,727
2020-06-29 04:00:00 EDT,98,16.6,725
2020-06-29 05:00:00 EDT,93,16.9,738
2020-06-29 06:00:00 EDT,92,16.9,816
2020-06-29 07:00:00 EDT,91,17.9,902
2020-06-29 08:00:00 EDT,86,19.4,987
2020-06-29 09:00:00 EDT,85,20.9,1049
2020-06-29 10:00:00 EDT,77,22.9,1111
2020-06-29 11:00:00 EDT,71,24.2,1149
2020-06-29 12:00:00 EDT,68,25,1197
2020-06-29 13:00:00 EDT,58,26.4,1210
2020-06-29 14:00:00 EDT,52,27.4,1223
2020-06-29 15:00:00 EDT,60,25.1,1199
2020-06-29 16:00:00 EDT,86,20.3,1207
2020-06-29 17:00:00 EDT,72,24,1249
2020-06-29 18:00:00 EDT,64,25.1,1233
2020-06-29 19:00:00 EDT,63,24.3,1183
2020-06-29 20:00:00 EDT,73,22.9,1133
2020-06-29 21:00:00 EDT,72,22.2,1121
2020-06-29 22:00:00 EDT,80,20.2,1041
2020-06-29 23:00:00 EDT,85,18.9,944
2020-06-30 00:00:00 EDT,85,18.6,854
2020-06-30 01:00:00 EDT,85,18.4,795
2020-06-30 02:00:00 EDT,82,18.9,761
2020-06-30 03:00:00 EDT,81,19.1,746
2020-06-30 04:00:00 EDT,82,18.8,746
2020-06-30 05:00:00 EDT,82,18.7,759
2020-06-30 06:00:00 EDT,82,18.8,832
2020-06-30 07:00:00 EDT,76,20.2,909
2020-06-30 08:00:00 EDT,79,20.1,981
2020-06-30 09:00:00 EDT,75,21.5,1040
2020-06-30 10:00:00 EDT,74,21.6,1070
2020-06-30 11:00:00 EDT,71,21.8,1084
2020-06-30 12:00:00 EDT,71,22.5,1107
2020-06-30 13:00:00 EDT,62,23.9,1141
2020-06-30 14:00:00 EDT,63,24.1,1144
2020-06-30 15:00:00 EDT,58,25.4,1177
2020-06-30 16:00:00 EDT,56,26.9,1249
2020-06-30 17:00:00 EDT,59,25.8,1290
2020-06-30 18:00:00 EDT,62,24.9,1236
2020-06-30 19:00:00 EDT,65,24.3,1179
2020-06-30 20:00:00 EDT,70,23.2,1130
2020-06-30 21:00:00 EDT,74,21.5,1106
2020-06-30 22:00:00 EDT,84,19.6,1049
2020-06-30 23:00:00 EDT,81,20,948
2020-07-01 00:00:00 EDT,86,19,873
2020-07-01 01:00:00 EDT,90,18.4,814
2020-07-01 02:00:00 EDT,92,17.7,781
2020-07-01 03:00:00 EDT,87,19.1,751
2020-07-01 04:00:00 EDT,93,16.8,746
2020-07-01 05:00:00 EDT,94,17.6,749
2020-07-01 06:00:00 EDT,89,18.8,771
2020-07-01 07:00:00 EDT,84,20,819
2020-07-01 08:00:00 EDT,73,21.5,890
2020-07-01 09:00:00 EDT,66,23.1,970
2020-07-01 10:00:00 EDT,64,23.9,1037
2020-07-01 11:00:00 EDT,59,26,1128
2020-07-01 12:00:00 EDT,53,27.4,1183
2020-07-01 13:00:00 EDT,51,27.9,1213
2020-07-01 14:00:00 EDT,42,29.3,1245
2020-07-01 15:00:00 EDT,42,30.2,1257
2020-07-01 16:00:00 EDT,43,29.5,1300
2020-07-01 17:00:00 EDT,42,30.5,1353
2020-07-01 18:00:00 EDT,41,30.3,1363
2020-07-01 19:00:00 EDT,50,28.8,1340
2020-07-01 20:00:00 EDT,55,26.9,1269
2020-07-01 21:00:00 EDT,60,25.3,1232
2020-07-01 22:00:00 EDT,71,22.7,1165
2020-07-01 23:00:00 EDT,72,22.4,1070
2020-07-02 00:00:00 EDT,67,22.9,979
2020-07-02 01:00:00 EDT,74,20.6,906
2020-07-02 02:00:00 EDT,74,20.7,857
2020-07-02 03:00:00 EDT,70,21.1,827
2020-07-02 04:00:00 EDT,69,21.4,826
2020-07-02 05:00:00 EDT,71,21.1,839
2020-07-02 06:00:00 EDT,73,21.2,905
2020-07-02 07:00:00 EDT,69,22.4,995
2020-07-02 08:00:00 EDT,67,23.4,1114
2020-07-02 09:00:00 EDT,58,26,1243
2020-07-02 10:00:00 EDT,56,27.4,1284
2020-07-02 11:00:00 EDT,59,26.6,1300
2020-07-02 12:00:00 EDT,57,27.7,1374
2020-07-02 13:00:00 EDT,50,30.4,1373
2020-07-02 14:00:00 EDT,55,28.7,1372
2020-07-02 15:00:00 EDT,60,28.5,1386
2020-07-02 16:00:00 EDT,54,30.3,1468
2020-07-02 17:00:00 EDT,56,28.3,1408
2020-07-02 18:00:00 EDT,84,23.4,1304
2020-07-02 19:00:00 EDT,87,23.2,1259
2020-07-02 20:00:00 EDT,86,23.2,1222
2020-07-02 21:00:00 EDT,91,22.4,1198
2020-07-02 22:00:00 EDT,88,22.8,1127
2020-07-02 23:00:00 EDT,90,22.9,1036
2020-07-03 00:00:00 EDT,90,22.7,958
2020-07-03 01:00:00 EDT,90,22.7,903
2020-07-03 02:00:00 EDT,91,22.4,866
2020-07-03 03:00:00 EDT,90,22.1,837
2020-07-03 04:00:00 EDT,93,21.3,829
2020-07-03 05:00:00 EDT,95,20.8,844
2020-07-03 06:00:00 EDT,93,20.4,904
2020-07-03 07:00:00 EDT,88,20.9,1010
2020-07-03 08:00:00 EDT,77,22.4,1092
2020-07-03 09:00:00 EDT,76,22.9,1161
2020-07-03 10:00:00 EDT,69,25.1,1229
2020-07-03 11:00:00 EDT,57,26.4,1275
2020-07-03 12:00:00 EDT,49,27.3,1319
2020-07-03 13:00:00 EDT,40,27.9,1349
2020-07-03 14:00:00 EDT,42,29.7,1392
2020-07-03 15:00:00 EDT,44,29.6,1400
2020-07-03 16:00:00 EDT,49,28.7,1443
2020-07-03 17:00:00 EDT,42,30.1,1476
2020-07-03 18:00:00 EDT,28,30.5,1461
2020-07-03 19:00:00 EDT,36,29.6,1403
2020-07-03 20:00:00 EDT,39,27.3,1305
2020-07-03 21:00:00 EDT,45,25.2,1255
2020-07-03 22:00:00 EDT,58,24,1168
2020-07-03 23:00:00 EDT,68,21.5,1047
2020-07-04 00:00:00 EDT,73,20.1,954
2020-07-04 01:00:00 EDT,64,21.5,880
2020-07-04 02:00:00 EDT,65,20.7,826
2020-07-04 03:00:00 EDT,60,20.7,783
2020-07-04 04:00:00 EDT,58,20.2,759
