date,month,year,day,name,open,close,high,low,volume,volume_type
2017-06-02,6,2017,2,FB,151.85,153.61,153.63,151.3,16854365,medium
2017-06-05,6,2017,5,AAPL,154.34,153.93,154.45,153.46,25331662,medium
2017-06-05,6,2017,5,AMZN,1007.23,1011.34,1013.21,1003.51,2719859,medium
2017-06-05,6,2017,5,FB,153.64,153.63,154.71,153.41,12520387,low
2017-06-05,6,2017,5,GOOGL,997.89,1003.88,1007.4,995.45,1378916,medium
2017-06-05,6,2017,5,MSFT,71.97,72.28,72.89,71.81,33316760,medium
2017-06-06,6,2017,6,AAPL,153.9,154.45,155.81,153.78,26624926,medium
2017-06-06,6,2017,6,AMZN,1012,1003,1016.5,1001.25,3346432,medium
2017-06-06,6,2017,6,GOOGL,1003.31,996.68,1008.61,994.8,1552114,medium
2017-06-06,6,2017,6,FB,153.41,152.81,154.52,152.48,13457119,low
2017-06-06,6,2017,6,MSFT,72.3,72.52,72.62,72.27,31511065,medium
2017-06-07,6,2017,7,FB,153.27,153.12,153.75,152.34,12066657,low
2017-06-07,6,2017,7,MSFT,72.64,72.39,72.77,71.95,22301765,medium
2017-06-07,6,2017,7,AMZN,1005.95,1010.07,1010.25,1002,2823041,medium
2017-06-07,6,2017,7,GOOGL,998.82,1001.59,1003.91,995.81,1374097,medium
2017-06-07,6,2017,7,AAPL,155.02,155.37,155.98,154.48,21069647,medium
2017-06-08,6,2017,8,MSFT,72.51,71.95,72.52,71.5,24588270,medium
2017-06-08,6,2017,8,GOOGL,1004.23,1004.28,1005.6,996.62,1687925,medium
2017-06-08,6,2017,8,AAPL,155.25,154.99,155.54,154.4,21250798,medium
2017-06-08,6,2017,8,FB,154.08,154.71,154.73,153.1,17799449,medium
2017-06-08,6,2017,8,AMZN,1012.06,1010.27,1013.61,1006.11,2767857,medium
2017-06-09,6,2017,9,GOOGL,1005.49,970.12,1005.5,953.37,3647857,medium
2017-06-09,6,2017,9,AAPL,155.19,148.98,155.19,146.02,64882657,medium
2017-06-09,6,2017,9,FB,154.77,149.6,155.59,146.61,35577676,medium
2017-06-09,6,2017,9,MSFT,72.04,70.32,72.08,68.59,49187396,medium
2017-06-09,6,2017,9,AMZN,1012.5,978.31,1012.99,927,7647692,medium
2017-06-12,6,2017,12,GOOGL,958.72,961.81,968,936.8,4202109,high
2017-06-12,6,2017,12,AAPL,145.74,145.42,146.09,142.51,72307330,medium
2017-06-12,6,2017,12,FB,148.17,148.44,149.2,144.56,33170180,medium
2017-06-12,6,2017,12,MSFT,69.25,69.78,69.94,68.13,47761743,medium
2017-06-12,6,2017,12,AMZN,967,964.91,975.95,945,9447233,high
2017-06-13,6,2017,13,FB,150.15,150.68,151.18,148.9,20483350,medium
2017-06-13,6,2017,13,AAPL,147.16,146.59,147.45,145.15,34165445,medium
2017-06-13,6,2017,13,MSFT,70.02,70.65,70.82,69.96,25258614,medium
2017-06-13,6,2017,13,GOOGL,972.04,970.5,977.91,962.01,2005356,medium
2017-06-13,6,2017,13,AMZN,977.99,980.79,984.5,966.1,4580011,medium
2017-06-14,6,2017,14,FB,151.26,150.25,152.4,149.05,20808759,medium
2017-06-14,6,2017,14,AAPL,147.5,145.16,147.5,143.84,31531232,medium
2017-06-14,6,2017,14,GOOGL,975.5,967.93,979.7,959.51,1505486,medium
2017-06-14,6,2017,14,AMZN,988.59,976.47,990.34,966.71,3974900,medium
2017-06-14,6,2017,14,MSFT,70.91,70.27,71.1,69.43,25510685,medium
2017-06-15,6,2017,15,AAPL,143.32,144.29,144.48,142.21,32165373,medium
2017-06-15,6,2017,15,FB,147.67,149.8,150.04,146.37,18994152,medium
2017-06-15,6,2017,15,AMZN,958.7,964.17,965.73,950.86,5373865,medium
2017-06-15,6,2017,15,MSFT,69.27,69.9,70.21,68.8,26068709,medium
2017-06-15,6,2017,15,GOOGL,948.02,960.18,960.68,940.37,2427639,medium
2017-06-16,6,2017,16,MSFT,69.73,70,70.03,69.22,48345085,medium
2017-06-16,6,2017,16,FB,149.59,150.64,150.83,148.6,22882417,medium
2017-06-16,6,2017,16,GOOGL,957.91,958.62,959.95,948.7,2559207,medium
2017-06-16,6,2017,16,AAPL,143.78,142.27,144.5,142.2,50361093,medium
2017-06-16,6,2017,16,AMZN,996,987.71,999.75,982,11472662,high
2017-06-19,6,2017,19,MSFT,70.5,70.87,70.94,70.35,23798268,medium
2017-06-19,6,2017,19,AAPL,143.66,146.34,146.74,143.66,32541404,medium
2017-06-19,6,2017,19,FB,151.71,152.87,153.57,151.71,19026462,medium
2017-06-19,6,2017,19,AMZN,1017,995.17,1017,989.9,5043408,medium
2017-06-19,6,2017,19,GOOGL,969.65,975.22,979.3,968.2,1468837,medium
2017-06-20,6,2017,20,MSFT,70.82,69.91,70.87,69.87,21512231,medium
2017-06-20,6,2017,20,FB,152.88,152.25,153.84,152.21,14743853,medium
2017-06-20,6,2017,20,AAPL,146.87,145.01,146.87,144.94,24900073,medium
2017-06-20,6,2017,20,GOOGL,975.31,968.99,980.79,968.2,1297287,medium
2017-06-20,6,2017,20,AMZN,998,992.59,1004.88,992.02,4076828,medium
2017-06-21,6,2017,21,AAPL,145.52,145.87,146.07,144.61,21265751,medium
2017-06-21,6,2017,21,FB,152.36,153.91,154.08,151.88,15039834,medium
2017-06-21,6,2017,21,AMZN,998.7,1002.23,1002.72,992.65,2922473,medium
2017-06-21,6,2017,21,MSFT,70.21,70.27,70.62,69.94,19891051,medium
2017-06-21,6,2017,21,GOOGL,970.79,978.59,979.67,969.16,1161607,medium
2017-06-22,6,2017,22,AMZN,1002.23,1001.3,1006.96,997.2,2253433,medium
2017-06-22,6,2017,22,MSFT,70.54,70.26,70.59,69.71,22965738,medium
2017-06-22,6,2017,22,GOOGL,976.87,976.62,980.5,973.31,1009476,medium
2017-06-22,6,2017,22,FB,153.01,153.4,154.55,152.91,13005535,low
2017-06-22,6,2017,22,AAPL,145.77,145.63,146.7,145.12,19106294,medium
2017-06-23,6,2017,23,AMZN,1002.54,1003.74,1004.62,998.02,2879145,medium
2017-06-23,6,2017,23,GOOGL,975.5,986.09,986.62,974.46,1563985,medium
2017-06-23,6,2017,23,AAPL,145.13,146.28,147.16,145.11,35439389,medium
2017-06-23,6,2017,23,FB,152.72,155.07,155.2,152.65,18026977,medium
2017-06-23,6,2017,23,MSFT,70.09,71.21,71.25,69.92,27617291,medium
2017-06-26,6,2017,26,GOOGL,990,972.09,993.99,970.33,1517912,medium
2017-06-26,6,2017,26,AAPL,147.17,145.82,148.28,145.38,25692361,medium
2017-06-26,6,2017,26,AMZN,1008.5,993.98,1009.8,992,3386157,medium
2017-06-26,6,2017,26,MSFT,71.4,70.53,71.71,70.44,19606974,medium
2017-06-26,6,2017,26,FB,156.25,153.59,156.5,153.2,18049651,medium
2017-06-27,6,2017,27,AMZN,990.69,976.78,998.8,976,3782389,medium
2017-06-27,6,2017,27,FB,152.84,150.58,153.31,150.39,19360766,medium
2017-06-27,6,2017,27,MSFT,70.11,69.21,70.18,69.18,25215128,medium
2017-06-27,6,2017,27,GOOGL,961.6,948.09,967.22,947.09,2443602,medium
2017-06-27,6,2017,27,AAPL,145.01,143.73,146.16,143.62,24761891,medium
2017-06-28,6,2017,28,AAPL,144.49,145.83,146.11,143.16,22082432,medium
2017-06-28,6,2017,28,MSFT,69.21,69.8,69.84,68.79,25806200,medium
2017-06-28,6,2017,28,FB,150.92,153.24,153.47,149.86,16719104,medium
2017-06-28,6,2017,28,AMZN,978.55,990.33,990.68,969.21,3737567,medium
2017-06-28,6,2017,28,GOOGL,950.66,961.01,963.24,936.16,2745568,medium
2017-06-29,6,2017,29,AAPL,144.71,143.68,145.13,142.28,31499368,medium
2017-06-29,6,2017,29,FB,152.28,151.04,152.5,148.92,23973482,medium
2017-06-29,6,2017,29,GOOGL,951.35,937.82,951.66,929.6,3206674,medium
2017-06-29,6,2017,29,AMZN,979,975.93,987.56,965.25,4302968,medium
2017-06-29,6,2017,29,MSFT,69.38,68.49,69.49,68.09,28918715,medium
2017-06-30,6,2017,30,MSFT,68.78,68.93,69.38,68.74,24161068,medium
2017-06-30,6,2017,30,GOOGL,943.99,929.68,945,929.61,2287662,medium
2017-06-30,6,2017,30,AMZN,980.12,968,983.47,967.61,3390345,medium
2017-06-30,6,2017,30,FB,151.9,150.98,151.92,150.06,17666022,medium
2017-06-30,6,2017,30,AAPL,144.45,144.02,144.96,143.78,23024107,medium
2017-07-03,7,2017,3,GOOGL,933.22,919.46,934.24,915.31,1694811,medium
2017-07-03,7,2017,3,MSFT,69.33,68.17,69.6,68.02,16165538,medium
2017-07-03,7,2017,3,AMZN,972.79,953.66,974.49,951,2909108,medium
2017-07-03,7,2017,3,AAPL,144.88,143.5,145.3,143.1,14277848,low
2017-07-03,7,2017,3,FB,151.72,148.43,152.15,147.8,13862735,medium
2017-07-05,7,2017,5,FB,149,150.34,150.85,148.13,14334290,medium
2017-07-05,7,2017,5,AMZN,961.53,971.4,975,955.25,3652955,medium
2017-07-05,7,2017,5,MSFT,68.26,69.08,69.44,68.22,21176272,medium
2017-07-05,7,2017,5,AAPL,143.69,144.09,144.79,142.72,21569557,medium
2017-07-05,7,2017,5,GOOGL,924.2,932.26,936.29,918.63,2094055,medium
2017-07-06,7,2017,6,GOOGL,925,927.69,936.14,919.85,2014855,medium
2017-07-06,7,2017,6,AMZN,964.66,965.14,974.4,959.02,3259613,medium
2017-07-06,7,2017,6,AAPL,143.02,142.73,143.5,142.41,24128782,medium
2017-07-06,7,2017,6,MSFT,68.27,68.57,68.78,68.12,21117572,medium
2017-07-06,7,2017,6,FB,149.03,148.82,150.04,148,14951802,medium
2017-07-07,7,2017,7,MSFT,68.7,69.46,69.84,68.7,16878317,medium
2017-07-07,7,2017,7,GOOGL,930.99,940.81,944.66,929.79,1663302,medium
2017-07-07,7,2017,7,AMZN,969.55,978.76,980.11,969.14,2643387,medium
2017-07-07,7,2017,7,AAPL,142.9,144.18,144.75,142.9,19201712,medium
2017-07-07,7,2017,7,FB,149.25,151.44,151.99,149.19,13615931,low
2017-07-10,7,2017,10,AMZN,985,996.47,999.44,983.5,3546268,medium
2017-07-10,7,2017,10,FB,151.69,153.5,153.98,151.51,13378672,low
2017-07-10,7,2017,10,GOOGL,941.95,951,953.13,941.95,1451460,medium
2017-07-10,7,2017,10,AAPL,144.11,145.06,145.95,143.37,21090636,medium
2017-07-10,7,2017,10,MSFT,69.46,69.98,70.25,69.2,15014503,low
2017-07-11,7,2017,11,AAPL,144.73,145.53,145.85,144.38,19781836,medium
2017-07-11,7,2017,11,GOOGL,950.52,953.53,954.89,945.12,1461247,medium
2017-07-11,7,2017,11,MSFT,70,69.99,70.68,69.75,17460022,medium
2017-07-11,7,2017,11,AMZN,993,994.13,995.99,983.72,2982726,medium
2017-07-11,7,2017,11,FB,153.37,155.27,155.42,152.91,13667744,low
2017-07-12,7,2017,12,GOOGL,960.86,967.66,969.63,957.04,1602115,medium
2017-07-12,7,2017,12,AAPL,145.87,145.74,146.18,144.82,24884478,medium
2017-07-12,7,2017,12,MSFT,70.69,71.15,71.28,70.55,17750925,medium
2017-07-12,7,2017,12,AMZN,1000.65,1006.51,1008.55,998.1,3608574,medium
2017-07-12,7,2017,12,FB,156.49,158.9,159.16,156.2,22739388,medium
2017-07-13,7,2017,13,AMZN,1004.62,1000.63,1006.88,995.9,2880769,medium
2017-07-13,7,2017,13,GOOGL,970.8,968.85,978.7,964.8,1524571,medium
2017-07-13,7,2017,13,MSFT,71.5,71.77,72.04,71.31,20269816,medium
2017-07-13,7,2017,13,AAPL,145.5,147.77,148.49,145.44,25199373,medium
2017-07-13,7,2017,13,FB,158.74,159.26,159.78,158.42,13929236,medium
2017-07-14,7,2017,14,FB,160.13,159.97,160.32,159.33,16371207,medium
2017-07-14,7,2017,14,GOOGL,974,976.91,977.54,970.15,1079608,medium
2017-07-14,7,2017,14,AAPL,147.97,149.04,149.33,147.33,20132061,medium
2017-07-14,7,2017,14,MSFT,72.24,72.78,73.27,71.96,25868086,medium
2017-07-14,7,2017,14,AMZN,1002.4,1001.81,1004.45,996.89,2102469,low
2017-07-17,7,2017,17,AAPL,148.82,149.56,150.9,148.57,23793456,medium
2017-07-17,7,2017,17,MSFT,72.8,73.35,73.45,72.72,21803907,medium
2017-07-17,7,2017,17,AMZN,1004.69,1010.04,1014.75,1003.81,3712587,medium
2017-07-17,7,2017,17,GOOGL,976.32,975.96,983.35,970.8,1660464,medium
2017-07-17,7,2017,17,FB,160.25,159.73,160.78,158.81,12858836,low
2017-07-18,7,2017,18,GOOGL,973.36,986.95,990.85,972.04,1413335,medium
2017-07-18,7,2017,18,FB,159.66,162.86,163.73,159.42,23722910,medium
2017-07-18,7,2017,18,MSFT,73.09,73.3,73.39,72.66,26435296,medium
2017-07-18,7,2017,18,AAPL,149.2,150.08,150.13,148.67,17868792,low
2017-07-18,7,2017,18,AMZN,1006,1024.45,1026.03,1004,4007624,medium
2017-07-19,7,2017,19,AMZN,1025,1026.87,1031.59,1022.5,2963964,medium
2017-07-19,7,2017,19,GOOGL,990.01,992.77,995.6,987.01,1412148,medium
2017-07-19,7,2017,19,MSFT,73.5,73.86,74.04,73.45,22416222,medium
2017-07-19,7,2017,19,AAPL,150.48,151.02,151.42,149.95,20922969,medium
2017-07-19,7,2017,19,FB,163.59,164.14,165.7,163.17,26273642,medium
2017-07-20,7,2017,20,MSFT,74.18,74.22,74.3,73.28,42361025,medium
2017-07-20,7,2017,20,AAPL,151.5,150.34,151.74,150.19,17243748,low
2017-07-20,7,2017,20,FB,164.8,164.53,165,162.81,18523107,medium
2017-07-20,7,2017,20,AMZN,1031.59,1028.7,1034.97,1022.52,3097487,medium
2017-07-20,7,2017,20,GOOGL,997,992.19,998.68,984.62,1418385,medium
2017-07-21,7,2017,21,GOOGL,989,993.84,995.11,984.17,1463322,medium
2017-07-21,7,2017,21,FB,164.16,164.43,165.05,163.75,14744002,medium
2017-07-21,7,2017,21,AAPL,149.99,150.27,150.44,148.88,26252630,medium
2017-07-21,7,2017,21,AMZN,1021.28,1025.67,1026.1,1011,2734577,medium
2017-07-21,7,2017,21,MSFT,73.45,73.79,74.29,73.17,46717082,medium
2017-07-24,7,2017,24,AMZN,1028.34,1038.95,1043.01,1027.43,3288020,medium
2017-07-24,7,2017,24,MSFT,73.53,73.6,73.75,73.13,21394826,medium
2017-07-24,7,2017,24,FB,164.64,166,166.17,164.31,17366971,medium
2017-07-24,7,2017,24,GOOGL,994.1,998.31,1006.19,990.27,3984532,high
2017-07-24,7,2017,24,AAPL,150.58,152.09,152.44,149.9,21493160,medium
2017-07-25,7,2017,25,MSFT,73.8,74.19,74.31,73.5,22018681,medium
2017-07-25,7,2017,25,GOOGL,970.7,969.03,976.73,963.8,5933602,high
2017-07-25,7,2017,25,FB,165.01,165.28,165.54,163.86,15383241,medium
2017-07-25,7,2017,25,AAPL,151.8,152.74,153.84,151.8,18853932,medium
2017-07-25,7,2017,25,AMZN,1038.05,1039.87,1043.33,1032.48,2447629,medium
2017-07-26,7,2017,26,AAPL,153.35,153.46,153.93,153.06,15780951,low
2017-07-26,7,2017,26,MSFT,74.34,74.05,74.38,73.81,16252233,medium
2017-07-26,7,2017,26,FB,166.01,165.61,166.01,164.1,35236867,medium
2017-07-26,7,2017,26,GOOGL,972.78,965.31,973.95,960.23,2221625,medium
2017-07-26,7,2017,26,AMZN,1043.2,1052.8,1053.2,1043.2,2921253,medium
2017-07-27,7,2017,27,AAPL,153.75,150.56,153.99,147.3,32476337,medium
2017-07-27,7,2017,27,MSFT,73.76,73.16,74.42,72.32,36844220,medium
2017-07-27,7,2017,27,FB,174.7,170.44,175.49,167.5,68910708,high
2017-07-27,7,2017,27,GOOGL,969.18,952.51,969.52,937.06,3717900,medium
2017-07-27,7,2017,27,AMZN,1069.55,1046,1083.31,1040.18,10991715,high
2017-07-28,7,2017,28,MSFT,72.67,73.04,73.31,72.54,18306680,medium
2017-07-28,7,2017,28,AMZN,1012.14,1020.04,1032.85,1001,7709420,medium
2017-07-28,7,2017,28,GOOGL,947.99,958.33,961.79,945.31,1813794,medium
2017-07-28,7,2017,28,FB,169.07,172.45,173.43,169.05,24557553,medium
2017-07-28,7,2017,28,AAPL,149.89,149.5,150.23,149.19,17213653,low
2017-07-31,7,2017,31,AMZN,1019.05,987.78,1019.05,987.02,7352063,medium
2017-07-31,7,2017,31,AAPL,149.9,148.73,150.33,148.13,19845920,medium
2017-07-31,7,2017,31,MSFT,73.3,72.7,73.44,72.41,23600054,medium
2017-07-31,7,2017,31,GOOGL,960,945.5,961.19,941.73,2293389,medium
2017-07-31,7,2017,31,FB,172,169.25,172.72,168.55,25478945,medium
2017-08-01,8,2017,1,MSFT,73.1,72.58,73.42,72.49,20823890,medium
2017-08-01,8,2017,1,GOOGL,947.81,946.56,954.49,944.96,1332456,medium
2017-08-01,8,2017,1,AAPL,149.1,150.05,150.22,148.41,35368645,medium
2017-08-01,8,2017,1,AMZN,996.11,996.19,1006.4,991.58,4572576,medium
2017-08-01,8,2017,1,FB,169.82,169.86,170.47,169.05,14384957,medium
2017-08-02,8,2017,2,GOOGL,948.37,947.64,949.1,932.52,2039418,medium
2017-08-02,8,2017,2,AAPL,159.28,157.14,159.75,156.16,69936800,medium
2017-08-02,8,2017,2,MSFT,72.55,72.26,72.56,71.44,26499158,medium
2017-08-02,8,2017,2,FB,170.3,169.3,170.55,166.91,17433774,medium
2017-08-02,8,2017,2,AMZN,1001.77,995.89,1003.21,981.73,4069993,medium
2017-08-03,8,2017,3,FB,169.3,168.59,169.7,168.25,10793841,low
2017-08-03,8,2017,3,GOOGL,949.1,940.3,950,939.44,1123921,medium
2017-08-03,8,2017,3,AMZN,999.47,986.92,999.5,984.59,3255764,medium
2017-08-03,8,2017,3,AAPL,157.05,155.57,157.21,155.02,27097296,medium
2017-08-03,8,2017,3,MSFT,72.19,72.15,72.44,71.85,18214424,medium
2017-08-04,8,2017,4,AMZN,989.68,987.58,991.67,982,2730308,medium
2017-08-04,8,2017,4,MSFT,72.4,72.68,73.04,72.24,22578952,medium
2017-08-04,8,2017,4,FB,168.97,169.62,170.06,168.69,10777727,low
2017-08-04,8,2017,4,AAPL,156.07,156.39,157.4,155.69,20559852,medium
2017-08-04,8,2017,4,GOOGL,943.95,945.79,947.54,939.8,1254574,medium
2017-08-07,8,2017,7,GOOGL,947.52,945.75,948.96,943.5,1445754,medium
2017-08-07,8,2017,7,MSFT,72.8,72.4,72.9,72.26,18705681,medium
2017-08-07,8,2017,7,AAPL,157.06,158.81,158.92,156.67,21870321,medium
2017-08-07,8,2017,7,AMZN,990.65,992.27,995,987.14,2676607,medium
2017-08-07,8,2017,7,FB,169.95,171.98,172.06,169.66,12787844,low
2017-08-08,8,2017,8,AAPL,158.6,160.08,161.83,158.27,36205896,medium
2017-08-08,8,2017,8,MSFT,72.09,72.79,73.13,71.75,22044587,medium
2017-08-08,8,2017,8,GOOGL,944.29,944.19,952.49,942.48,1505064,medium
2017-08-08,8,2017,8,AMZN,994.35,989.84,996.28,985.79,2902815,medium
2017-08-08,8,2017,8,FB,171.88,171.23,173.05,170.62,14393524,medium
2017-08-09,8,2017,9,MSFT,72.25,72.47,72.51,72.05,22213410,medium
2017-08-09,8,2017,9,AMZN,982.6,982.01,988,975.27,3569731,medium
2017-08-09,8,2017,9,GOOGL,938.45,940.08,943.76,933.92,1400852,medium
2017-08-09,8,2017,9,FB,169.98,171.18,171.45,169.56,10814984,low
2017-08-09,8,2017,9,AAPL,159.26,161.06,161.27,159.11,26131530,medium
2017-08-10,8,2017,10,MSFT,71.9,71.41,72.19,71.35,24734461,medium
2017-08-10,8,2017,10,AAPL,159.9,155.32,160,154.63,40804273,medium
2017-08-10,8,2017,10,AMZN,976.3,956.92,979.86,954.68,5684068,medium
2017-08-10,8,2017,10,FB,170.06,167.4,170.59,166.85,20832746,medium
2017-08-10,8,2017,10,GOOGL,935,923.59,936.3,921.78,2707393,medium
2017-08-11,8,2017,11,MSFT,71.61,72.5,72.7,71.28,21443675,medium
2017-08-11,8,2017,11,AMZN,960,967.99,970.39,951.38,3468017,medium
2017-08-11,8,2017,11,AAPL,156.6,157.48,158.57,156.07,26257096,medium
2017-08-11,8,2017,11,GOOGL,923.71,930.09,933.36,921.22,1616708,medium
2017-08-11,8,2017,11,FB,167.95,168.08,168.82,166.85,13791153,low
2017-08-14,8,2017,14,AAPL,159.32,159.85,160.21,158.75,22122734,medium
2017-08-14,8,2017,14,GOOGL,939.07,938.93,941.04,934.49,1150612,medium
2017-08-14,8,2017,14,AMZN,978.41,983.3,985.5,976.19,3172892,medium
2017-08-14,8,2017,14,MSFT,73.06,73.59,73.72,72.95,20096592,medium
2017-08-14,8,2017,14,FB,170.09,170.75,171.08,169.29,12954231,low
2017-08-15,8,2017,15,GOOGL,941.03,938.08,943.07,936.64,1106484,medium
2017-08-15,8,2017,15,MSFT,73.59,73.22,73.59,73.04,19181402,medium
2017-08-15,8,2017,15,FB,171.49,171,171.5,170.01,8729172,low
2017-08-15,8,2017,15,AAPL,160.66,161.6,162.2,160.14,29465487,medium
2017-08-15,8,2017,15,AMZN,988.9,982.74,991.74,982,2549295,medium
2017-08-16,8,2017,16,AAPL,161.94,160.95,162.51,160.15,27671612,medium
2017-08-16,8,2017,16,GOOGL,941.25,944.27,949.9,940.04,1345261,medium
2017-08-16,8,2017,16,MSFT,73.34,73.65,74.1,73.17,18150402,medium
2017-08-16,8,2017,16,FB,171.25,170,171.38,169.24,15779924,medium
2017-08-16,8,2017,16,AMZN,981.65,978.18,986.46,973.22,3132066,medium
2017-08-17,8,2017,17,AMZN,977.84,960.57,977.84,960.32,3512397,medium
2017-08-17,8,2017,17,AAPL,160.52,157.86,160.71,157.84,27940565,medium
2017-08-17,8,2017,17,FB,169.34,166.91,169.86,166.85,17216030,medium
2017-08-17,8,2017,17,GOOGL,942.95,927.66,943.81,927.64,1695694,medium
2017-08-17,8,2017,17,MSFT,73.58,72.4,73.87,72.4,22977519,medium
2017-08-18,8,2017,18,AAPL,157.86,157.5,159.5,156.72,27428069,medium
2017-08-18,8,2017,18,MSFT,72.27,72.49,72.84,71.93,18761491,medium
2017-08-18,8,2017,18,FB,166.84,167.41,168.67,166.21,15093638,medium
2017-08-18,8,2017,18,GOOGL,926.98,926.18,931.02,923.45,1337404,medium
2017-08-18,8,2017,18,AMZN,961.4,958.47,965.43,954.65,3284821,medium
2017-08-21,8,2017,21,FB,167.16,167.78,168,165.82,11907488,low
2017-08-21,8,2017,21,AAPL,157.5,157.21,157.89,155.11,26368528,medium
2017-08-21,8,2017,21,GOOGL,925.77,920.87,928.25,918.6,1301243,medium
2017-08-21,8,2017,21,MSFT,72.47,72.15,72.48,71.7,17734767,medium
2017-08-21,8,2017,21,AMZN,957.57,953.29,961.2,945.46,3164483,medium
2017-08-22,8,2017,22,AAPL,158.23,159.78,160,158.02,21604585,medium
2017-08-22,8,2017,22,MSFT,72.35,73.16,73.24,72.35,14343674,low
2017-08-22,8,2017,22,GOOGL,926.96,940.4,941.96,926.17,1775099,medium
2017-08-22,8,2017,22,AMZN,955.52,966.9,967.93,955.5,2749970,medium
2017-08-22,8,2017,22,FB,168.28,169.64,169.87,167.15,11390975,low
2017-08-23,8,2017,23,AAPL,159.07,159.98,160.47,158.88,19399081,medium
2017-08-23,8,2017,23,FB,168.84,168.71,169.36,168.2,9856473,low
2017-08-23,8,2017,23,GOOGL,937,942.58,945.43,935.24,1134464,medium
2017-08-23,8,2017,23,MSFT,72.96,72.72,73.15,72.53,13766507,low
2017-08-23,8,2017,23,AMZN,959.38,958,962,954.2,2668264,medium
2017-08-24,8,2017,24,MSFT,72.74,72.69,72.86,72.07,17098282,medium
2017-08-24,8,2017,24,FB,168.88,167.74,169.29,166.41,14030420,medium
2017-08-24,8,2017,24,GOOGL,943.71,936.89,946.31,930.74,1294559,medium
2017-08-24,8,2017,24,AMZN,957.42,952.45,959,941.14,5195726,medium
2017-08-24,8,2017,24,AAPL,160.43,159.27,160.74,158.55,19818918,medium
2017-08-25,8,2017,25,AAPL,159.65,159.86,160.56,159.27,25480063,medium
2017-08-25,8,2017,25,GOOGL,939.21,930.5,940.73,930.1,1187313,medium
2017-08-25,8,2017,25,FB,167.86,166.32,168.38,166.18,12614477,low
2017-08-25,8,2017,25,AMZN,956,945.26,957.62,944.1,3324791,medium
2017-08-25,8,2017,25,MSFT,72.86,72.82,73.35,72.48,12794301,low
2017-08-28,8,2017,28,AAPL,160.14,161.47,162,159.93,25965972,medium
2017-08-28,8,2017,28,GOOGL,931.88,928.13,934.85,926.11,1049397,medium
2017-08-28,8,2017,28,FB,166.91,167.24,167.7,166.33,8553741,low
2017-08-28,8,2017,28,AMZN,946.54,946.02,953,942.25,2596737,medium
2017-08-28,8,2017,28,MSFT,73.06,72.83,73.09,72.55,14569715,low
2017-08-29,8,2017,29,FB,165.25,168.05,168.43,165,11120986,low
2017-08-29,8,2017,29,MSFT,72.25,73.05,73.16,72.05,11478382,low
2017-08-29,8,2017,29,AMZN,940,954.06,956,936.33,2874299,medium
2017-08-29,8,2017,29,AAPL,160.1,162.91,163.12,160,29516910,medium
2017-08-29,8,2017,29,GOOGL,919.95,935.75,938.19,919.31,1158576,medium
2017-08-30,8,2017,30,FB,168.17,169.92,170.18,167.63,11138293,low
2017-08-30,8,2017,30,GOOGL,935.67,943.63,945.86,934.05,1120342,medium
2017-08-30,8,2017,30,AAPL,163.8,163.35,163.89,162.61,27269584,medium
2017-08-30,8,2017,30,MSFT,73.01,74.01,74.21,72.83,16897801,medium
2017-08-30,8,2017,30,AMZN,958.44,967.59,969.41,956.91,2904604,medium
2017-08-31,8,2017,31,GOOGL,946.3,955.24,957.2,946.25,1693313,medium
2017-08-31,8,2017,31,AAPL,163.64,164,164.52,163.48,26785096,medium
2017-08-31,8,2017,31,FB,170.4,171.97,172.15,170.06,17226465,medium
2017-08-31,8,2017,31,AMZN,974.7,980.6,981,972.76,3331488,medium
2017-08-31,8,2017,31,MSFT,74.03,74.77,74.96,73.8,27652811,medium
2017-09-01,9,2017,1,AMZN,984.2,978.25,984.5,976.88,2535917,medium
2017-09-01,9,2017,1,MSFT,74.71,73.94,74.74,73.64,21736161,medium
2017-09-01,9,2017,1,AAPL,164.8,164.05,164.94,163.63,16591051,low
2017-09-01,9,2017,1,GOOGL,957.47,951.99,958.33,950.28,1042885,medium
2017-09-01,9,2017,1,FB,172.4,172.02,172.92,171.31,11677589,low
2017-09-05,9,2017,5,FB,171.27,170.72,172.39,169.55,13221127,low
2017-09-05,9,2017,5,AMZN,975.4,965.27,976.77,960.37,2998649,medium
2017-09-05,9,2017,5,GOOGL,946.86,941.48,951.39,935.6,1460830,medium
2017-09-05,9,2017,5,MSFT,73.34,73.61,73.89,72.98,22242384,medium
2017-09-05,9,2017,5,AAPL,163.75,162.08,164.25,160.56,29536314,medium
2017-09-06,9,2017,6,GOOGL,943.87,942.02,944.5,932.68,1391529,medium
2017-09-06,9,2017,6,FB,170.91,172.09,172.48,169.57,13906342,medium
2017-09-06,9,2017,6,MSFT,73.74,73.4,74.04,73.35,16535785,medium
2017-09-06,9,2017,6,AMZN,968.32,967.8,971.84,960.6,2129861,medium
2017-09-06,9,2017,6,AAPL,162.71,161.91,162.99,160.52,21651726,medium
2017-09-07,9,2017,7,AMZN,974,979.47,980.59,972.55,2566794,medium
2017-09-07,9,2017,7,AAPL,162.09,161.26,162.24,160.36,21928502,medium
2017-09-07,9,2017,7,GOOGL,944.25,949.89,950.5,937.53,1116575,medium
2017-09-07,9,2017,7,FB,171.94,173.21,173.31,170.27,18049527,medium
2017-09-07,9,2017,7,MSFT,73.68,74.34,74.6,73.6,17471200,medium
