return_date,product_id,store_id,quantity
12/11/2020,81,13,1
12/11/2020,202,13,1
12/11/2020,266,3,1
12/11/2020,306,13,1
12/11/2020,319,11,1
12/11/2020,421,24,1
12/11/2020,477,11,1
12/11/2020,656,13,1
12/11/2020,773,24,1
12/11/2020,792,11,1
12/11/2020,798,13,1
12/11/2020,939,3,1
12/11/2020,1041,24,2
12/11/2020,1045,13,1
12/11/2020,1116,3,1
12/11/2020,1390,13,2
12/13/2020,517,6,1
12/13/2020,545,6,1
12/13/2020,938,6,1
12/13/2020,1200,6,1
12/14/2020,100,13,1
12/14/2020,378,13,1
12/14/2020,453,23,2
12/14/2020,608,23,2
12/14/2020,1024,23,1
12/14/2020,1141,13,1
12/14/2020,1328,13,1
12/14/2020,1514,23,2
12/16/2020,29,6,1
12/16/2020,289,11,2
12/16/2020,409,11,1
12/16/2020,431,11,1
12/16/2020,451,6,1
12/16/2020,592,6,1
12/16/2020,880,6,1
12/16/2020,914,6,1
12/16/2020,960,11,1
12/16/2020,1064,11,1
12/16/2020,1180,6,1
12/17/2020,536,23,1
12/17/2020,580,23,1
12/18/2020,35,13,1
12/18/2020,118,13,1
12/18/2020,134,13,1
12/18/2020,280,13,2
12/18/2020,367,24,1
12/18/2020,407,24,1
12/18/2020,497,13,2
12/18/2020,502,13,1
12/18/2020,520,13,2
12/18/2020,558,13,2
12/18/2020,922,24,1
12/18/2020,1123,13,1
12/18/2020,1131,13,1
12/18/2020,1355,24,1
12/18/2020,1456,13,1
12/19/2020,97,7,1
12/19/2020,432,7,1
12/19/2020,696,7,1
12/19/2020,782,7,2
12/19/2020,840,7,1
12/19/2020,915,7,1
12/20/2020,29,11,2
12/20/2020,48,11,1
12/20/2020,218,6,1
12/20/2020,281,6,1
12/20/2020,338,11,1
12/20/2020,372,11,1
12/20/2020,472,6,1
12/20/2020,616,6,2
12/20/2020,665,6,1
12/20/2020,735,11,1
12/20/2020,1039,11,1
12/20/2020,1040,6,1
12/20/2020,1174,6,1
12/20/2020,1243,11,2
12/20/2020,1265,24,1
12/20/2020,1279,24,1
12/20/2020,1402,6,2
12/20/2020,1403,11,1
12/20/2020,1455,11,1
12/21/2020,282,16,1
12/21/2020,610,17,1
12/21/2020,882,3,1
12/21/2020,911,3,1
12/21/2020,1001,17,2
12/21/2020,1169,16,1
12/21/2020,1312,3,1
12/21/2020,1321,16,1
12/21/2020,1410,16,1
12/21/2020,1464,16,1
12/21/2020,1469,3,1
12/21/2020,1473,17,1
12/21/2020,1486,3,1
12/22/2020,16,11,1
12/22/2020,58,13,1
12/22/2020,124,11,1
12/22/2020,127,11,1
12/22/2020,213,17,1
12/22/2020,238,13,1
12/22/2020,340,11,1
12/22/2020,362,11,1
12/22/2020,433,13,1
12/22/2020,522,17,2
12/22/2020,606,11,1
12/22/2020,773,17,1
12/22/2020,904,13,1
12/22/2020,914,17,1
12/22/2020,1083,11,1
12/22/2020,1144,11,2
12/22/2020,1417,13,1
12/23/2020,37,15,1
12/23/2020,611,15,1
12/23/2020,1146,15,1
12/24/2020,21,17,2
12/24/2020,311,17,1
12/24/2020,397,17,1
12/24/2020,688,17,1
12/24/2020,776,17,2
12/24/2020,979,17,1
12/24/2020,1012,17,1
12/24/2020,1094,17,1
12/24/2020,1366,17,1
12/25/2020,44,16,1
12/25/2020,681,16,1
12/25/2020,800,17,1
12/25/2020,911,17,2
12/25/2020,948,17,1
12/25/2020,1229,16,1
12/25/2020,1361,17,2
12/26/2020,144,16,1
12/26/2020,1500,16,2
12/27/2020,66,24,1
12/27/2020,91,24,1
12/27/2020,148,3,1
12/27/2020,360,24,1
12/27/2020,361,24,1
12/27/2020,389,24,2
12/27/2020,526,3,2
12/27/2020,964,24,1
12/27/2020,1020,3,1
12/27/2020,1043,24,2
12/27/2020,1255,23,1
12/28/2020,98,3,1
12/28/2020,225,13,1
12/28/2020,312,13,1
12/28/2020,658,3,1
12/28/2020,660,13,1
12/28/2020,809,3,2
12/28/2020,833,3,1
12/28/2020,1225,3,1
12/28/2020,1248,13,1
12/28/2020,1375,3,1
12/28/2020,1456,13,1
12/28/2020,1519,3,1
12/29/2020,214,6,1
12/29/2020,245,7,1
12/29/2020,309,6,1
12/29/2020,386,7,1
12/29/2020,935,6,1
12/29/2020,946,6,1
12/29/2020,972,6,1
1/1/2021,249,10,1
1/1/2021,455,10,1
1/1/2021,1056,10,2
1/1/2021,1091,10,1
1/1/2021,1181,10,1
1/1/2021,1456,10,1
1/2/2021,310,13,1
1/2/2021,564,4,1
1/2/2021,702,4,1
1/2/2021,710,10,1
1/2/2021,716,10,2
1/2/2021,767,4,1
1/2/2021,843,13,1
1/2/2021,879,4,1
1/2/2021,1034,13,1
1/2/2021,1084,4,2
1/2/2021,1091,4,1
1/2/2021,1155,10,1
1/2/2021,1167,10,1
1/2/2021,1319,10,1
1/3/2021,327,7,2
1/3/2021,380,7,1
1/3/2021,559,7,2
1/3/2021,638,7,1
1/3/2021,696,17,1
1/3/2021,772,15,1
1/3/2021,887,7,1
1/3/2021,1052,17,1
1/3/2021,1118,15,1
1/3/2021,1181,7,1
1/3/2021,1208,17,1
1/3/2021,1451,17,1
1/3/2021,1556,15,1
1/4/2021,344,8,1
1/4/2021,364,8,1
1/4/2021,457,16,1
1/4/2021,470,8,1
1/4/2021,524,16,1
1/4/2021,581,8,2
1/4/2021,863,17,1
1/4/2021,1041,17,1
1/4/2021,1235,8,1
1/4/2021,1417,17,1
1/4/2021,1508,8,1
1/5/2021,14,7,1
1/5/2021,106,12,1
1/5/2021,163,4,1
1/5/2021,189,4,1
1/5/2021,296,12,1
1/5/2021,373,4,1
1/5/2021,396,4,1
1/5/2021,432,19,1
1/5/2021,509,12,2
1/5/2021,660,19,1
1/5/2021,888,6,1
1/5/2021,915,4,1
1/5/2021,1058,4,1
1/5/2021,1201,7,1
1/5/2021,1243,19,1
1/5/2021,1379,4,1
1/5/2021,1438,4,1
1/5/2021,1487,6,2
1/5/2021,1499,6,1
1/6/2021,2,13,1
1/6/2021,26,17,1
1/6/2021,166,17,1
1/6/2021,295,13,1
1/6/2021,397,13,1
1/6/2021,863,17,1
1/6/2021,987,17,1
1/6/2021,1230,17,1
1/6/2021,1263,13,1
1/6/2021,1335,17,1
1/6/2021,1408,17,1
1/6/2021,1412,17,1
1/6/2021,1430,17,1
1/6/2021,1497,17,1
1/6/2021,1498,13,2
1/7/2021,12,12,1
1/7/2021,14,19,1
1/7/2021,34,19,1
1/7/2021,112,12,1
1/7/2021,250,19,1
1/7/2021,470,12,1
1/7/2021,581,20,2
1/7/2021,678,24,1
1/7/2021,692,20,1
1/7/2021,780,24,1
1/7/2021,799,19,1
1/7/2021,989,20,1
1/7/2021,996,12,1
1/7/2021,1194,24,1
1/7/2021,1209,19,1
1/7/2021,1346,24,1
1/7/2021,1395,19,2
1/7/2021,1438,19,1
1/9/2021,46,18,2
1/9/2021,484,3,2
1/9/2021,597,19,1
1/9/2021,668,3,2
1/9/2021,789,18,1
1/9/2021,892,19,2
1/9/2021,895,18,2
1/9/2021,982,9,1
1/9/2021,984,3,1
1/9/2021,1108,18,1
1/9/2021,1356,23,1
1/9/2021,1374,3,1
1/9/2021,1487,9,1
1/9/2021,1533,9,1
1/10/2021,157,16,1
1/10/2021,195,3,2
1/10/2021,199,3,1
1/10/2021,253,11,2
1/10/2021,271,7,1
1/10/2021,284,19,1
1/10/2021,420,19,1
1/10/2021,444,11,1
1/10/2021,485,10,1
1/10/2021,503,16,1
1/10/2021,505,16,1
1/10/2021,546,16,1
1/10/2021,572,17,1
1/10/2021,623,7,2
1/10/2021,646,16,1
1/10/2021,759,7,1
1/10/2021,806,8,1
1/10/2021,822,11,1
1/10/2021,872,10,1
1/10/2021,909,17,1
1/10/2021,921,19,1
1/10/2021,946,10,1
1/10/2021,952,16,1
1/10/2021,956,16,1
1/10/2021,969,19,1
1/10/2021,1069,7,2
1/10/2021,1147,7,1
1/10/2021,1177,8,1
1/10/2021,1195,10,1
1/10/2021,1203,3,1
1/10/2021,1301,8,1
1/10/2021,1373,8,2
1/10/2021,1382,3,1
1/10/2021,1468,17,1
1/10/2021,1522,19,1
1/10/2021,1546,8,1
1/11/2021,123,20,1
1/11/2021,173,20,1
1/11/2021,498,13,1
1/11/2021,843,16,1
1/11/2021,1070,13,2
1/11/2021,1188,13,1
1/11/2021,1238,13,1
1/11/2021,1288,16,2
1/11/2021,1377,13,1
1/11/2021,1430,13,1
1/12/2021,15,8,1
1/12/2021,27,8,1
1/12/2021,69,8,1
1/12/2021,182,6,1
1/12/2021,216,6,2
1/12/2021,221,8,1
1/12/2021,293,8,2
1/12/2021,295,6,1
1/12/2021,383,10,1
1/12/2021,459,1,1
1/12/2021,502,8,1
1/12/2021,505,1,1
1/12/2021,532,8,1
1/12/2021,571,3,1
1/12/2021,588,8,2
1/12/2021,600,10,1
1/12/2021,662,1,2
1/12/2021,688,3,1
1/12/2021,692,8,1
1/12/2021,708,1,1
1/12/2021,712,8,1
1/12/2021,747,1,1
1/12/2021,758,21,1
1/12/2021,822,3,2
1/12/2021,866,8,1
1/12/2021,887,10,1
1/12/2021,975,8,2
1/12/2021,1008,8,1
1/12/2021,1031,8,1
1/12/2021,1046,21,2
1/12/2021,1055,10,2
1/12/2021,1151,6,1
1/12/2021,1157,1,1
1/12/2021,1230,3,1
1/12/2021,1351,3,1
1/12/2021,1357,21,1
1/12/2021,1362,1,1
1/12/2021,1467,21,1
1/12/2021,1477,1,1
1/12/2021,1525,8,1
1/13/2021,48,1,1
1/13/2021,95,8,1
1/13/2021,404,23,1
1/13/2021,549,1,1
1/13/2021,562,8,1
1/13/2021,571,1,1
1/13/2021,631,20,1
1/13/2021,750,8,2
1/13/2021,794,8,2
1/13/2021,806,8,1
1/13/2021,867,1,1
1/13/2021,914,1,1
1/13/2021,1139,1,1
1/13/2021,1156,8,2
1/13/2021,1230,20,1
1/13/2021,1246,20,2
1/13/2021,1475,8,1
1/14/2021,148,23,1
1/14/2021,486,23,1
1/14/2021,624,23,1
1/14/2021,649,6,1
1/14/2021,1000,6,1
1/14/2021,1104,6,1
1/14/2021,1146,23,1
1/15/2021,156,21,1
1/15/2021,293,23,1
1/15/2021,320,11,1
1/15/2021,379,21,1
1/15/2021,422,21,2
1/15/2021,470,21,2
1/15/2021,540,21,1
1/15/2021,843,21,1
1/15/2021,887,21,1
1/15/2021,1045,21,1
1/15/2021,1202,11,1
1/15/2021,1285,23,1
1/15/2021,1308,21,2
1/15/2021,1321,11,2
1/15/2021,1383,21,1
1/15/2021,1432,11,1
1/15/2021,1551,21,2
1/16/2021,105,6,1
1/16/2021,211,15,1
1/16/2021,462,16,2
1/16/2021,560,4,1
1/16/2021,630,6,1
1/16/2021,746,6,1
1/16/2021,856,16,1
1/16/2021,931,15,1
1/16/2021,1073,6,1
1/16/2021,1334,16,1
1/16/2021,1367,15,1
1/16/2021,1482,15,1
1/17/2021,4,12,2
1/17/2021,22,12,1
1/17/2021,82,12,1
1/17/2021,129,1,1
1/17/2021,151,11,1
1/17/2021,262,11,1
1/17/2021,291,11,1
1/17/2021,342,11,1
1/17/2021,416,12,1
1/17/2021,461,11,1
1/17/2021,497,3,1
1/17/2021,512,3,1
1/17/2021,682,6,1
1/17/2021,728,12,1
1/17/2021,769,6,1
1/17/2021,822,6,2
1/17/2021,842,1,1
1/17/2021,893,6,1
1/17/2021,963,12,1
1/17/2021,965,23,1
1/17/2021,988,3,2
1/17/2021,993,4,1
1/17/2021,1009,4,2
1/17/2021,1014,24,1
1/17/2021,1176,1,1
1/17/2021,1242,1,1
1/17/2021,1249,12,1
1/17/2021,1250,4,1
1/17/2021,1397,1,1
1/17/2021,1441,12,1
1/17/2021,1483,23,1
1/17/2021,1484,12,1
1/17/2021,1490,23,1
1/17/2021,1526,1,1
1/17/2021,1558,24,1
1/18/2021,34,24,1
1/18/2021,220,8,1
1/18/2021,264,8,1
1/18/2021,278,24,1
1/18/2021,422,15,1
1/18/2021,511,24,1
1/18/2021,559,24,1
1/18/2021,679,8,1
1/18/2021,710,24,1
1/18/2021,808,8,1
1/18/2021,1131,8,1
1/18/2021,1375,8,1
1/18/2021,1422,8,2
1/19/2021,144,11,2
1/19/2021,469,12,1
1/19/2021,545,12,2
1/19/2021,749,7,1
1/19/2021,954,12,1
1/19/2021,1192,7,1
1/19/2021,1261,7,1
1/19/2021,1367,12,1
1/19/2021,1406,7,2
1/19/2021,1501,11,1
1/20/2021,62,7,1
1/20/2021,174,15,1
1/20/2021,341,15,1
1/20/2021,540,7,1
1/20/2021,678,15,2
1/20/2021,724,15,1
1/20/2021,855,7,1
1/20/2021,898,15,1
1/20/2021,1083,15,2
1/20/2021,1219,15,1
1/21/2021,723,16,2
1/21/2021,766,20,1
1/21/2021,900,16,1
1/21/2021,1377,20,1
1/21/2021,1479,21,1
1/22/2021,268,17,1
1/22/2021,387,21,1
1/22/2021,479,21,1
1/22/2021,578,21,2
1/22/2021,823,4,1
1/22/2021,1050,21,1
1/22/2021,1182,4,1
1/22/2021,1340,21,1
1/22/2021,1380,17,1
1/22/2021,1394,21,1
1/23/2021,47,10,1
1/23/2021,348,10,1
1/23/2021,703,10,1
1/23/2021,709,10,1
1/23/2021,1132,10,2
1/24/2021,47,15,2
1/24/2021,193,15,1
1/24/2021,267,21,1
1/24/2021,339,3,1
1/24/2021,395,3,2
1/24/2021,654,3,1
1/24/2021,700,21,1
1/24/2021,714,3,2
1/24/2021,816,21,1
1/24/2021,949,3,1
1/24/2021,963,3,1
1/24/2021,1033,21,1
1/24/2021,1039,3,2
1/24/2021,1104,3,1
1/24/2021,1165,15,1
1/24/2021,1187,15,2
1/24/2021,1215,3,1
1/24/2021,1317,3,1
1/25/2021,463,11,1
1/25/2021,541,18,1
1/25/2021,600,18,2
1/25/2021,817,11,1
1/25/2021,1383,11,2
1/26/2021,197,18,1
1/26/2021,573,9,1
1/26/2021,717,13,1
1/26/2021,1004,9,1
1/26/2021,1279,13,1
1/26/2021,1339,13,1
1/26/2021,1390,13,2
1/26/2021,1401,13,1
1/26/2021,1498,13,1
1/27/2021,427,24,1
1/27/2021,473,24,1
1/27/2021,505,24,1
1/27/2021,566,24,1
1/27/2021,777,19,1
1/27/2021,801,19,1
1/27/2021,870,24,2
1/27/2021,989,24,1
1/27/2021,1200,24,1
1/27/2021,1214,24,1
1/27/2021,1482,24,2
1/28/2021,61,9,1
1/28/2021,196,1,1
1/28/2021,293,1,1
1/28/2021,354,1,1
1/28/2021,358,1,2
1/28/2021,620,1,1
1/28/2021,786,1,1
1/28/2021,814,9,1
1/28/2021,981,9,1
1/28/2021,1372,1,1
1/29/2021,252,12,1
1/29/2021,476,18,1
1/29/2021,647,18,1
1/29/2021,658,13,1
1/29/2021,710,13,1
1/29/2021,833,13,1
1/29/2021,915,13,1
1/29/2021,1028,18,1
1/29/2021,1036,13,1
1/29/2021,1062,13,1
1/29/2021,1524,9,1
1/30/2021,368,24,1
1/30/2021,456,24,1
1/30/2021,845,24,1
1/30/2021,983,24,1
1/30/2021,1438,24,2
2/1/2021,22,11,1
2/1/2021,103,12,1
2/1/2021,250,12,1
2/1/2021,369,12,1
2/1/2021,659,17,1
2/1/2021,735,12,1
2/1/2021,791,12,1
2/1/2021,944,17,1
2/1/2021,999,12,2
2/1/2021,1033,17,1
2/1/2021,1103,12,2
2/1/2021,1118,12,1
2/1/2021,1383,11,1
2/1/2021,1384,11,2
2/1/2021,1403,11,1
2/2/2021,65,8,1
2/2/2021,330,12,1
2/2/2021,490,24,2
2/2/2021,563,7,1
2/2/2021,622,12,1
2/2/2021,634,8,1
2/2/2021,703,7,1
2/2/2021,786,8,1
2/2/2021,816,24,1
2/2/2021,899,8,1
2/2/2021,903,12,1
2/2/2021,943,24,1
2/2/2021,1146,12,1
2/2/2021,1220,24,1
2/2/2021,1356,24,1
2/2/2021,1358,7,1
2/2/2021,1426,24,1
2/3/2021,643,9,1
2/3/2021,713,3,1
2/3/2021,718,3,1
2/3/2021,724,3,2
2/3/2021,900,3,1
2/4/2021,67,15,1
2/4/2021,114,4,1
2/4/2021,416,9,1
2/4/2021,547,4,1
2/4/2021,606,9,1
2/4/2021,916,9,1
2/4/2021,940,4,2
2/4/2021,1268,9,1
2/4/2021,1348,4,1
2/5/2021,46,7,1
2/5/2021,70,11,1
2/5/2021,93,11,1
2/5/2021,463,15,1
2/5/2021,471,15,2
2/5/2021,639,21,1
2/5/2021,734,15,2
2/5/2021,785,15,1
2/5/2021,951,11,1
2/5/2021,1046,11,1
2/5/2021,1139,7,1
2/5/2021,1153,15,1
2/5/2021,1165,11,1
2/5/2021,1405,21,2
2/5/2021,1497,11,1
2/6/2021,9,24,2
2/6/2021,126,8,1
2/6/2021,142,24,1
2/6/2021,206,8,2
2/6/2021,235,7,1
2/6/2021,247,17,1
2/6/2021,266,23,1
2/6/2021,274,17,1
2/6/2021,288,20,1
2/6/2021,296,8,1
2/6/2021,302,24,1
2/6/2021,374,8,1
2/6/2021,415,4,1
2/6/2021,440,4,1
2/6/2021,491,17,1
2/6/2021,495,24,1
2/6/2021,512,23,1
2/6/2021,552,7,1
2/6/2021,590,17,1
2/6/2021,601,4,1
2/6/2021,608,8,1
2/6/2021,668,17,1
2/6/2021,749,17,2
2/6/2021,947,9,1
2/6/2021,968,8,1
2/6/2021,983,9,1
2/6/2021,991,8,1
2/6/2021,1068,17,1
2/6/2021,1075,9,1
2/6/2021,1138,24,1
2/6/2021,1283,4,2
2/6/2021,1314,17,1
2/6/2021,1339,8,1
2/6/2021,1350,20,1
2/6/2021,1353,8,1
2/6/2021,1408,20,1
2/6/2021,1446,9,1
2/6/2021,1462,23,11
2/7/2021,83,1,8
2/7/2021,300,1,8
2/7/2021,702,4,9
2/7/2021,703,8,10
2/7/2021,758,12,10
2/7/2021,1106,8,10
2/7/2021,1157,12,12
2/7/2021,1301,1,11
2/7/2021,1319,4,10
2/7/2021,1322,12,7
2/7/2021,1331,12,12
2/7/2021,1348,1,12
2/7/2021,1407,4,8
2/7/2021,1409,4,11
2/7/2021,1417,12,10
2/7/2021,1484,4,11
2/7/2021,1498,12,11
2/7/2021,1513,1,9
2/7/2021,1552,4,10
2/8/2021,196,17,10
2/8/2021,231,16,8
2/8/2021,469,16,12
2/8/2021,478,16,10
2/8/2021,552,17,10
2/8/2021,564,17,12
2/8/2021,590,17,11
2/8/2021,701,17,12
2/8/2021,784,17,9
2/8/2021,833,17,9
2/8/2021,917,16,7
2/8/2021,974,10,11
2/8/2021,1073,16,7
2/8/2021,1080,10,7
2/8/2021,1166,10,11
2/8/2021,1427,16,12
2/8/2021,1445,17,7
2/9/2021,26,1,11
2/9/2021,62,1,8
2/9/2021,86,12,8
2/9/2021,112,6,11
2/9/2021,182,11,11
2/9/2021,240,23,11
2/9/2021,258,12,10
2/9/2021,299,12,7
2/9/2021,313,12,10
2/9/2021,338,1,12
2/9/2021,383,11,10
2/9/2021,397,12,7
2/9/2021,441,11,8
2/9/2021,460,11,10
2/9/2021,462,11,9
2/9/2021,551,23,11
2/9/2021,588,12,12
2/9/2021,681,12,7
2/9/2021,861,1,8
2/9/2021,941,6,9
2/9/2021,948,23,8
2/9/2021,1083,23,10
2/9/2021,1120,11,8
2/9/2021,1169,12,8
2/9/2021,1292,12,7
2/9/2021,1395,11,10
2/10/2021,207,16,10
2/10/2021,226,3,11
2/10/2021,362,13,9
2/10/2021,378,3,9
2/10/2021,401,3,11
2/10/2021,871,13,7
2/10/2021,1006,13,12
2/10/2021,1029,13,10
2/10/2021,1362,13,8
2/10/2021,1539,13,7
2/10/2021,1540,13,11
2/11/2021,3,11,8
2/11/2021,192,18,7
2/11/2021,328,19,10
2/11/2021,330,24,11
2/11/2021,475,24,7
2/11/2021,581,19,9
2/11/2021,607,11,8
2/11/2021,837,19,12
2/11/2021,871,19,7
2/11/2021,880,23,9
2/11/2021,923,24,7
2/11/2021,985,11,7
2/11/2021,988,11,10
2/11/2021,1022,18,7
2/11/2021,1059,24,11
2/11/2021,1085,19,11
2/11/2021,1117,23,12
2/11/2021,1168,19,10
2/11/2021,1204,19,9
2/11/2021,1250,11,7
2/11/2021,1467,23,9
2/11/2021,1470,24,10
2/11/2021,1550,19,7
2/12/2021,204,21,11
2/12/2021,263,10,11
2/12/2021,274,21,10
2/12/2021,289,21,10
2/12/2021,305,10,8
2/12/2021,483,10,9
2/12/2021,707,21,12
2/12/2021,825,21,11
2/12/2021,913,10,10
2/12/2021,1243,10,9
2/12/2021,1298,21,10
2/12/2021,1327,21,8
2/12/2021,1333,10,11
2/12/2021,1393,10,8
2/13/2021,45,7,11
2/13/2021,89,7,12
2/13/2021,129,7,10
2/13/2021,175,21,11
2/13/2021,256,12,10
2/13/2021,342,8,9
2/13/2021,353,16,12
2/13/2021,397,7,11
2/13/2021,572,7,8
2/13/2021,578,21,7
2/13/2021,661,12,10
2/13/2021,699,7,9
2/13/2021,770,7,12
2/13/2021,813,7,8
2/13/2021,929,12,12
2/13/2021,958,8,7
2/13/2021,993,12,9
2/13/2021,1034,21,11
2/13/2021,1052,7,11
2/13/2021,1076,21,11
2/13/2021,1165,8,9
2/13/2021,1185,12,8
2/13/2021,1358,7,9
2/13/2021,1378,12,7
2/13/2021,1406,16,10
2/13/2021,1410,12,11
2/13/2021,1448,16,9
2/13/2021,1516,7,11
2/14/2021,190,21,10
2/14/2021,222,21,10
2/14/2021,323,21,7
2/14/2021,375,21,7
2/14/2021,774,21,10
2/14/2021,871,21,7
2/14/2021,1327,3,8
2/15/2021,130,6,8
2/15/2021,137,1,10
2/15/2021,236,1,12
2/15/2021,276,24,9
2/15/2021,416,24,11
2/15/2021,572,1,11
2/15/2021,642,6,10
2/15/2021,673,24,11
2/15/2021,767,23,7
2/15/2021,837,24,10
2/15/2021,934,1,8
2/15/2021,1158,23,11
2/15/2021,1294,23,8
2/15/2021,1294,6,7
2/15/2021,1546,6,9
2/15/2021,1548,24,7
2/16/2021,405,18,10
2/16/2021,592,18,11
2/16/2021,742,18,11
2/16/2021,955,18,12
2/17/2021,86,17,9
2/17/2021,133,4,9
2/17/2021,166,1,9
2/17/2021,177,3,7
2/17/2021,279,3,7
2/17/2021,311,17,9
2/17/2021,426,17,9
2/17/2021,596,13,11
2/17/2021,694,17,8
2/17/2021,703,1,10
2/17/2021,968,13,11
2/17/2021,1157,3,11
2/17/2021,1211,1,7
2/17/2021,1288,13,10
2/17/2021,1378,1,10
2/17/2021,1387,3,8
2/17/2021,1441,17,9
2/19/2021,44,6,8
2/19/2021,74,1,10
2/19/2021,81,17,12
2/19/2021,133,23,9
2/19/2021,141,17,12
2/19/2021,161,3,12
2/19/2021,166,1,10
2/19/2021,202,17,10
2/19/2021,396,15,12
2/19/2021,458,17,9
2/19/2021,719,6,10
2/19/2021,720,6,12
2/19/2021,995,6,10
2/19/2021,1024,18,12
2/19/2021,1143,1,12
2/19/2021,1174,1,9
2/19/2021,1193,6,10
2/19/2021,1220,23,8
2/19/2021,1301,17,8
2/19/2021,1304,17,7
2/19/2021,1355,17,8
2/19/2021,1388,17,11
2/19/2021,1451,6,10
2/19/2021,1490,6,10
2/19/2021,1515,15,8
2/19/2021,1535,3,7
2/19/2021,1540,18,11
2/20/2021,47,20,11
2/20/2021,299,7,7
2/20/2021,361,7,11
2/20/2021,361,19,11
2/20/2021,419,7,12
2/20/2021,533,7,12
2/20/2021,763,19,7
2/20/2021,1048,19,7
2/20/2021,1112,19,8
2/20/2021,1179,19,11
2/21/2021,162,15,8
2/21/2021,342,6,9
2/21/2021,520,6,8
2/21/2021,545,16,7
2/21/2021,819,16,11
2/21/2021,866,16,9
2/21/2021,1176,16,9
2/21/2021,1207,15,9
2/21/2021,1398,16,10
2/22/2021,116,13,9
2/22/2021,307,13,7
2/22/2021,343,10,11
2/22/2021,524,13,12
2/22/2021,586,19,9
2/22/2021,689,13,9
2/22/2021,730,10,10
2/22/2021,797,10,11
2/22/2021,816,9,7
2/22/2021,850,8,11
2/22/2021,1003,8,12
2/22/2021,1050,13,7
2/22/2021,1154,10,8
2/22/2021,1157,8,8
2/22/2021,1185,10,10
2/22/2021,1337,10,8
2/22/2021,1359,19,11
2/22/2021,1427,8,10
2/22/2021,1498,8,9
2/22/2021,1534,10,8
2/22/2021,1536,19,9
2/23/2021,111,19,10
2/23/2021,137,4,10
2/23/2021,469,4,7
2/23/2021,584,10,10
2/23/2021,588,19,10
2/23/2021,836,19,10
2/23/2021,954,4,11
2/23/2021,1164,4,12
2/23/2021,1291,4,8
2/23/2021,1294,10,7
2/23/2021,1295,10,12
2/25/2021,61,13,9
2/25/2021,93,20,12
2/25/2021,121,20,10
2/25/2021,516,20,11
2/25/2021,583,13,12
2/25/2021,775,13,8
2/25/2021,793,20,10
2/25/2021,921,15,10
2/25/2021,1264,20,12
2/25/2021,1335,15,8
2/25/2021,1364,15,12
2/26/2021,48,21,12
2/26/2021,172,21,12
2/26/2021,350,21,11
2/26/2021,522,21,9
2/26/2021,680,11,7
2/26/2021,771,21,11
2/26/2021,1002,21,9
2/26/2021,1102,11,8
2/27/2021,32,19,11
2/27/2021,81,13,12
2/27/2021,107,18,12
2/27/2021,219,13,11
2/27/2021,256,10,9
2/27/2021,307,19,7
2/27/2021,396,18,10
2/27/2021,400,19,10
2/27/2021,467,10,8
2/27/2021,496,10,7
2/27/2021,540,20,7
2/27/2021,573,19,12
2/27/2021,591,18,11
2/27/2021,783,19,12
2/27/2021,845,10,11
2/27/2021,1222,19,11
2/28/2021,181,16,9
2/28/2021,277,16,10
2/28/2021,507,16,11
2/28/2021,539,16,7
2/28/2021,656,16,9
2/28/2021,1142,16,11
2/28/2021,1388,16,8
3/2/2021,232,13,9
3/2/2021,280,3,8
3/2/2021,342,3,8
3/2/2021,345,4,9
3/2/2021,375,3,12
3/2/2021,545,4,12
3/2/2021,550,15,11
3/2/2021,674,3,11
3/2/2021,782,4,9
3/2/2021,954,3,9
3/2/2021,1001,21,12
3/2/2021,1106,3,10
3/2/2021,1164,3,10
3/2/2021,1168,3,9
3/2/2021,1218,13,7
3/2/2021,1292,21,9
3/2/2021,1337,4,7
3/2/2021,1383,3,9
3/2/2021,1551,4,7
3/3/2021,40,7,7
3/3/2021,129,8,11
3/3/2021,199,24,11
3/3/2021,250,7,8
3/3/2021,351,13,11
3/3/2021,373,7,11
3/3/2021,383,8,8
3/3/2021,522,13,9
3/3/2021,667,10,8
3/3/2021,667,18,12
3/3/2021,726,8,7
3/3/2021,869,10,12
3/3/2021,911,7,11
3/3/2021,931,24,12
3/3/2021,936,8,10
3/3/2021,974,8,9
3/3/2021,1012,8,11
3/3/2021,1102,8,12
3/3/2021,1377,8,11
3/3/2021,1461,10,8
3/5/2021,63,8,11
3/5/2021,233,7,10
3/5/2021,321,8,12
3/5/2021,332,8,9
3/5/2021,399,17,8
3/5/2021,574,8,7
3/5/2021,576,10,10
3/5/2021,583,7,7
3/5/2021,727,17,11
3/5/2021,924,7,12
3/5/2021,1045,8,8
3/5/2021,1051,17,7
3/5/2021,1071,7,12
3/5/2021,1100,7,12
3/5/2021,1129,7,12
3/5/2021,1161,17,7
3/5/2021,1179,17,11
3/5/2021,1185,10,10
3/5/2021,1342,10,12
3/5/2021,1386,10,11
3/5/2021,1487,17,7
3/5/2021,1491,8,9
3/6/2021,311,3,8
3/6/2021,392,4,8
3/6/2021,406,13,9
3/6/2021,492,13,10
3/6/2021,497,4,9
3/6/2021,501,16,7
3/6/2021,528,4,10
3/6/2021,655,16,7
3/6/2021,711,4,12
3/6/2021,927,16,11
3/6/2021,994,13,7
3/6/2021,1092,4,7
3/6/2021,1246,13,8
3/6/2021,1290,4,12
3/6/2021,1475,13,10
3/7/2021,4,10,9
3/7/2021,53,16,11
